fight_id,event_id,event_name,event_date_raw,event_date,fighter_a_id,fighter_a_name,fighter_b_id,fighter_b_name,outcome_type,winner_id,weight_class,is_title_fight,bout_order,is_main_event,referee,end_round,end_time,method_raw,method_category,method_subtype,source_url,scraped_at
23169-10,23169,UFC on Fox 5 - Henderson vs. Diaz,2012-12-08T00:00:00+00:00,2012-12-08,26162,Alexander Gustafsson,5707,Mauricio Rua,win,26162,Light Heavyweight,False,10,False,Dan Miragliotta,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-on-Fox-5-Henderson-vs-Diaz-23169,2026-08-19T06:36:37.418967+00:00
23169-9,23169,UFC on Fox 5 - Henderson vs. Diaz,2012-12-08T00:00:00+00:00,2012-12-08,14018,Rory MacDonald,1307,B.J. Penn,win,14018,Welterweight,False,9,False,Herb Dean,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-on-Fox-5-Henderson-vs-Diaz-23169,2026-08-19T06:36:37.418967+00:00
23169-8,23169,UFC on Fox 5 - Henderson vs. Diaz,2012-12-08T00:00:00+00:00,2012-12-08,14310,Matt Brown,5199,Mike Swick,win,14310,Welterweight,False,8,False,Dan Miragliotta,2,2:31,KO (Punches),KO,Punches,https://www.sherdog.com/events/UFC-on-Fox-5-Henderson-vs-Diaz-23169,2026-08-19T06:36:37.418967+00:00
23169-7,23169,UFC on Fox 5 - Henderson vs. Diaz,2012-12-08T00:00:00+00:00,2012-12-08,344,Yves Edwards,12179,Jeremy Stephens,win,344,Lightweight,False,7,False,Steve Newport,1,1:55,KO (Punches and Elbows),KO,Punches and Elbows,https://www.sherdog.com/events/UFC-on-Fox-5-Henderson-vs-Diaz-23169,2026-08-19T06:36:37.418967+00:00
23169-6,23169,UFC on Fox 5 - Henderson vs. Diaz,2012-12-08T00:00:00+00:00,2012-12-08,9574,Raphael Assuncao,9626,Mike Easton,win,9574,Bantamweight,False,6,False,Steve Newport,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-on-Fox-5-Henderson-vs-Diaz-23169,2026-08-19T06:36:37.418967+00:00
23169-5,23169,UFC on Fox 5 - Henderson vs. Diaz,2012-12-08T00:00:00+00:00,2012-12-08,36963,Ramsey Nijem,46307,Joe Proctor,win,36963,Lightweight,False,5,False,Dan Miragliotta,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-on-Fox-5-Henderson-vs-Diaz-23169,2026-08-19T06:36:37.418967+00:00
23169-4,23169,UFC on Fox 5 - Henderson vs. Diaz,2012-12-08T00:00:00+00:00,2012-12-08,53717,Daron Cruickshank,13237,Henry Martinez,win,53717,159lb Catchweight,False,4,False,Anthony Hamlett,2,2:57,KO (Head Kick),KO,Head Kick,https://www.sherdog.com/events/UFC-on-Fox-5-Henderson-vs-Diaz-23169,2026-08-19T06:36:37.418967+00:00
23169-3,23169,UFC on Fox 5 - Henderson vs. Diaz,2012-12-08T00:00:00+00:00,2012-12-08,17129,Abel Trujillo,23538,Marcus LeVesseur,win,17129,Lightweight,False,3,False,Anthony Hamlett,2,3:56,TKO (Knees to the Body),TKO,Knees to the Body,https://www.sherdog.com/events/UFC-on-Fox-5-Henderson-vs-Diaz-23169,2026-08-19T06:36:37.418967+00:00
23169-2,23169,UFC on Fox 5 - Henderson vs. Diaz,2012-12-08T00:00:00+00:00,2012-12-08,9817,Dennis Siver,5778,Nam Phan,win,9817,Featherweight,False,2,False,Anthony Hamlett,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-on-Fox-5-Henderson-vs-Diaz-23169,2026-08-19T06:36:37.418967+00:00
23169-1,23169,UFC on Fox 5 - Henderson vs. Diaz,2012-12-08T00:00:00+00:00,2012-12-08,16852,Scott Jorgensen,43796,John Albert,win,16852,Bantamweight,False,1,False,Herb Dean,1,4:59,Submission (Rear-Naked Choke),Submission,Rear-Naked Choke,https://www.sherdog.com/events/UFC-on-Fox-5-Henderson-vs-Diaz-23169,2026-08-19T06:36:37.418967+00:00
23169-11,23169,UFC on Fox 5 - Henderson vs. Diaz,2012-12-08T00:00:00+00:00,2012-12-08,20548,Benson Henderson,11451,Nate Diaz,win,20548,Lightweight,True,11,True,Herb Dean,5,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-on-Fox-5-Henderson-vs-Diaz-23169,2026-08-19T06:36:37.418967+00:00
21047-11,21047,UFC 154 - St. Pierre vs. Condit,2012-11-17T00:00:00+00:00,2012-11-17,24539,Johny Hendricks,5344,Martin Kampmann,win,24539,Welterweight,False,11,False,Dan Miragliotta,1,0:46,KO (Punch),KO,Punch,https://www.sherdog.com/events/UFC-154-St-Pierre-vs-Condit-21047,2026-08-19T06:36:37.432606+00:00
21047-10,21047,UFC 154 - St. Pierre vs. Condit,2012-11-17T00:00:00+00:00,2012-11-17,9798,Francis Carmont,21940,Tom Lawlor,win,9798,Middleweight,False,10,False,Philippe Chartier,3,5:00,Decision (Split),Decision,Split,https://www.sherdog.com/events/UFC-154-St-Pierre-vs-Condit-21047,2026-08-19T06:36:37.432606+00:00
21047-9,21047,UFC 154 - St. Pierre vs. Condit,2012-11-17T00:00:00+00:00,2012-11-17,11675,Rafael dos Anjos,9781,Mark Bocek,win,11675,Lightweight,False,9,False,Yves Lavigne,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-154-St-Pierre-vs-Condit-21047,2026-08-19T06:36:37.432606+00:00
21047-8,21047,UFC 154 - St. Pierre vs. Condit,2012-11-17T00:00:00+00:00,2012-11-17,35448,Pablo Garza,4728,Mark Hominick,win,35448,Featherweight,False,8,False,Marc-Andre Cote,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-154-St-Pierre-vs-Condit-21047,2026-08-19T06:36:37.432606+00:00
21047-7,21047,UFC 154 - St. Pierre vs. Condit,2012-11-17T00:00:00+00:00,2012-11-17,6612,Patrick Cote,5366,Alessio Sakara,win,6612,Middleweight,False,7,False,Dan Miragliotta,1,1:26,Disqualification (Punches to Back of Head),Disqualification,Punches to Back of Head,https://www.sherdog.com/events/UFC-154-St-Pierre-vs-Condit-21047,2026-08-19T06:36:37.432606+00:00
21047-6,21047,UFC 154 - St. Pierre vs. Condit,2012-11-17T00:00:00+00:00,2012-11-17,2191,Cyrille Diabate,15932,Chad Griggs,win,2191,Light Heavyweight,False,6,False,Marc-Andre Cote,1,2:44,Submission (Rear-Naked Choke),Submission,Rear-Naked Choke,https://www.sherdog.com/events/UFC-154-St-Pierre-vs-Condit-21047,2026-08-19T06:36:37.432606+00:00
21047-5,21047,UFC 154 - St. Pierre vs. Condit,2012-11-17T00:00:00+00:00,2012-11-17,37402,John Makdessi,9901,Sam Stout,win,37402,Lightweight,False,5,False,Marc-Andre Cote,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-154-St-Pierre-vs-Condit-21047,2026-08-19T06:36:37.432606+00:00
21047-4,21047,UFC 154 - St. Pierre vs. Condit,2012-11-17T00:00:00+00:00,2012-11-17,5346,Antonio Carvalho,11507,Rodrigo Damm,win,5346,Featherweight,False,4,False,Dan Miragliotta,3,5:00,Decision (Split),Decision,Split,https://www.sherdog.com/events/UFC-154-St-Pierre-vs-Condit-21047,2026-08-19T06:36:37.432606+00:00
21047-3,21047,UFC 154 - St. Pierre vs. Condit,2012-11-17T00:00:00+00:00,2012-11-17,34072,Matt Riddle,15574,John Maguire,win,34072,Welterweight,False,3,False,Yves Lavigne,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-154-St-Pierre-vs-Condit-21047,2026-08-19T06:36:37.432606+00:00
21047-2,21047,UFC 154 - St. Pierre vs. Condit,2012-11-17T00:00:00+00:00,2012-11-17,993,Ivan Menjivar,71175,Azamat Gashimov,win,993,Bantamweight,False,2,False,Philippe Chartier,1,2:44,Submission (Armbar),Submission,Armbar,https://www.sherdog.com/events/UFC-154-St-Pierre-vs-Condit-21047,2026-08-19T06:36:37.432606+00:00
21047-1,21047,UFC 154 - St. Pierre vs. Condit,2012-11-17T00:00:00+00:00,2012-11-17,22094,Darren Elkins,22537,Steven Siler,win,22094,Featherweight,False,1,False,Marc-Andre Cote,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-154-St-Pierre-vs-Condit-21047,2026-08-19T06:36:37.432606+00:00
21047-12,21047,UFC 154 - St. Pierre vs. Condit,2012-11-17T00:00:00+00:00,2012-11-17,3500,Georges St. Pierre,6765,Carlos Condit,win,3500,Welterweight,True,12,True,Yves Lavigne,5,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-154-St-Pierre-vs-Condit-21047,2026-08-19T06:36:37.432606+00:00
23437-8,23437,UFC on Fuel TV 6 - Franklin vs. Le,2012-11-10T00:00:00+00:00,2012-11-10,14396,Thiago Silva,27115,Stanislav Nedkov,nc,,Light Heavyweight,False,8,False,Steve Perceval,3,1:45,No Contest (Overturned by Promoter),No Contest,Overturned by Promoter,https://www.sherdog.com/events/UFC-on-Fuel-TV-6-Franklin-vs-Le-23437,2026-08-19T06:36:37.441318+00:00
23437-7,23437,UFC on Fuel TV 6 - Franklin vs. Le,2012-11-10T00:00:00+00:00,2012-11-10,16374,Dong Hyun Kim,13336,Paulo Thiago,win,16374,Welterweight,False,7,False,Marc Goddard,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-on-Fuel-TV-6-Franklin-vs-Le-23437,2026-08-19T06:36:37.441318+00:00
23437-6,23437,UFC on Fuel TV 6 - Franklin vs. Le,2012-11-10T00:00:00+00:00,2012-11-10,425,Takanori Gomi,3396,Mac Danzig,win,425,Lightweight,False,6,False,Steve Perceval,3,5:00,Decision (Split),Decision,Split,https://www.sherdog.com/events/UFC-on-Fuel-TV-6-Franklin-vs-Le-23437,2026-08-19T06:36:37.441318+00:00
23437-5,23437,UFC on Fuel TV 6 - Franklin vs. Le,2012-11-10T00:00:00+00:00,2012-11-10,45108,Jon Tuck,16984,Tiequan Zhang,win,45108,Featherweight,False,5,False,Marc Goddard,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-on-Fuel-TV-6-Franklin-vs-Le-23437,2026-08-19T06:36:37.441318+00:00
23437-4,23437,UFC on Fuel TV 6 - Franklin vs. Le,2012-11-10T00:00:00+00:00,2012-11-10,12074,Takeya Mizugaki,4870,Jeff Hougland,win,12074,Bantamweight,False,4,False,Steve Perceval,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-on-Fuel-TV-6-Franklin-vs-Le-23437,2026-08-19T06:36:37.441318+00:00
23437-3,23437,UFC on Fuel TV 6 - Franklin vs. Le,2012-11-10T00:00:00+00:00,2012-11-10,41586,Alex Caceres,19390,Motonobu Tezuka,win,41586,Bantamweight,False,3,False,Marc Goddard,3,5:00,Decision (Split),Decision,Split,https://www.sherdog.com/events/UFC-on-Fuel-TV-6-Franklin-vs-Le-23437,2026-08-19T06:36:37.441318+00:00
23437-2,23437,UFC on Fuel TV 6 - Franklin vs. Le,2012-11-10T00:00:00+00:00,2012-11-10,41906,John Lineker,1349,Yasuhiro Urushitani,win,41906,Flyweight,False,2,False,Steve Perceval,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-on-Fuel-TV-6-Franklin-vs-Le-23437,2026-08-19T06:36:37.441318+00:00
23437-1,23437,UFC on Fuel TV 6 - Franklin vs. Le,2012-11-10T00:00:00+00:00,2012-11-10,10229,Riki Fukuda,29744,Tom DeBlass,win,10229,Middleweight,False,1,False,Marc Goddard,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-on-Fuel-TV-6-Franklin-vs-Le-23437,2026-08-19T06:36:37.441318+00:00
23437-9,23437,UFC on Fuel TV 6 - Franklin vs. Le,2012-11-10T00:00:00+00:00,2012-11-10,14883,Cung Le,392,Rich Franklin,win,14883,Middleweight,False,9,True,Marc Goddard,1,2:17,KO (Punch),KO,Punch,https://www.sherdog.com/events/UFC-on-Fuel-TV-6-Franklin-vs-Le-23437,2026-08-19T06:36:37.441318+00:00
23527-11,23527,UFC 153 - Silva vs. Bonnar,2012-10-13T00:00:00+00:00,2012-10-13,1440,Antonio Rodrigo Nogueira,19720,Dave Herman,win,1440,Heavyweight,False,11,False,Mario Yamasaki,2,4:31,Submission (Armbar),Submission,Armbar,https://www.sherdog.com/events/UFC-153-Silva-vs-Bonnar-23527,2026-08-19T06:36:37.461177+00:00
23527-10,23527,UFC 153 - Silva vs. Bonnar,2012-10-13T00:00:00+00:00,2012-10-13,4655,Glover Teixeira,16426,Fabio Maldonado,win,4655,Light Heavyweight,False,10,False,Mario Yamasaki,2,5:00,TKO (Doctor Stoppage),TKO,Doctor Stoppage,https://www.sherdog.com/events/UFC-153-Silva-vs-Bonnar-23527,2026-08-19T06:36:37.461177+00:00
23527-9,23527,UFC 153 - Silva vs. Bonnar,2012-10-13T00:00:00+00:00,2012-10-13,4865,Jon Fitch,15009,Erick Silva,win,4865,Welterweight,False,9,False,Marc Goddard,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-153-Silva-vs-Bonnar-23527,2026-08-19T06:36:37.461177+00:00
23527-8,23527,UFC 153 - Silva vs. Bonnar,2012-10-13T00:00:00+00:00,2012-10-13,27802,Phil Davis,53134,Wagner Prado,win,27802,Light Heavyweight,False,8,False,Marc Goddard,2,4:29,Submission (Anaconda Choke),Submission,Anaconda Choke,https://www.sherdog.com/events/UFC-153-Silva-vs-Bonnar-23527,2026-08-19T06:36:37.461177+00:00
23527-7,23527,UFC 153 - Silva vs. Bonnar,2012-10-13T00:00:00+00:00,2012-10-13,14637,Demian Maia,25989,Rick Story,win,14637,Welterweight,False,7,False,Mario Yamasaki,1,2:30,Submission (Neck Crank),Submission,Neck Crank,https://www.sherdog.com/events/UFC-153-Silva-vs-Bonnar-23527,2026-08-19T06:36:37.461177+00:00
23527-6,23527,UFC 153 - Silva vs. Bonnar,2012-10-13T00:00:00+00:00,2012-10-13,38190,Rony Mariano Bezerra,53205,Sam Sicilia,win,38190,Featherweight,False,6,False,Fernando Yamasaki,2,4:16,TKO (Punches),TKO,Punches,https://www.sherdog.com/events/UFC-153-Silva-vs-Bonnar-23527,2026-08-19T06:36:37.461177+00:00
23527-5,23527,UFC 153 - Silva vs. Bonnar,2012-10-13T00:00:00+00:00,2012-10-13,5993,Gleison Tibau,31103,Francisco Trinaldo,win,5993,Lightweight,False,5,False,Marc Goddard,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-153-Silva-vs-Bonnar-23527,2026-08-19T06:36:37.461177+00:00
23527-4,23527,UFC 153 - Silva vs. Bonnar,2012-10-13T00:00:00+00:00,2012-10-13,25097,Diego Brandao,55503,Joey Gambino,win,25097,Featherweight,False,4,False,Fernando Yamasaki,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-153-Silva-vs-Bonnar-23527,2026-08-19T06:36:37.461177+00:00
23527-3,23527,UFC 153 - Silva vs. Bonnar,2012-10-13T00:00:00+00:00,2012-10-13,21343,Sergio Moraes,37684,Renee Forte,win,21343,Welterweight,False,3,False,Mario Yamasaki,3,3:10,Submission (Rear-Naked Choke),Submission,Rear-Naked Choke,https://www.sherdog.com/events/UFC-153-Silva-vs-Bonnar-23527,2026-08-19T06:36:37.461177+00:00
23527-2,23527,UFC 153 - Silva vs. Bonnar,2012-10-13T00:00:00+00:00,2012-10-13,17224,Chris Camozzi,17559,Luiz Cane,win,17224,Middleweight,False,2,False,Marc Goddard,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-153-Silva-vs-Bonnar-23527,2026-08-19T06:36:37.461177+00:00
23527-1,23527,UFC 153 - Silva vs. Bonnar,2012-10-13T00:00:00+00:00,2012-10-13,3530,Cristiano Marcello,18921,Reza Madadi,win,3530,Lightweight,False,1,False,Fernando Yamasaki,3,5:00,Decision (Split),Decision,Split,https://www.sherdog.com/events/UFC-153-Silva-vs-Bonnar-23527,2026-08-19T06:36:37.461177+00:00
23527-12,23527,UFC 153 - Silva vs. Bonnar,2012-10-13T00:00:00+00:00,2012-10-13,1356,Anderson Silva,3014,Stephan Bonnar,win,1356,Light Heavyweight,False,12,True,Marc Goddard,1,4:40,TKO (Knee to the Body and Punches),TKO,Knee to the Body and Punches,https://www.sherdog.com/events/UFC-153-Silva-vs-Bonnar-23527,2026-08-19T06:36:37.461177+00:00
22541-9,22541,UFC on FX 5 - Browne vs. Bigfoot,2012-10-05T00:00:00+00:00,2012-10-05,13068,Jake Ellenberger,9267,Jay Hieron,win,13068,Welterweight,False,9,False,Josh Rosenthal,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-on-FX-5-Browne-vs-Bigfoot-22541,2026-08-19T06:36:37.467627+00:00
22541-8,22541,UFC on FX 5 - Browne vs. Bigfoot,2012-10-05T00:00:00+00:00,2012-10-05,11660,John Dodson,36939,Jussier Formiga,win,11660,Flyweight,False,8,False,Daryl Guthmiller,2,4:35,TKO (Punches),TKO,Punches,https://www.sherdog.com/events/UFC-on-FX-5-Browne-vs-Bigfoot-22541,2026-08-19T06:36:37.467627+00:00
22541-7,22541,UFC on FX 5 - Browne vs. Bigfoot,2012-10-05T00:00:00+00:00,2012-10-05,37452,Justin Edwards,9179,Josh Neer,win,37452,Welterweight,False,7,False,Nick Gamst,1,0:45,Technical Submission (Guillotine Choke),Technical Submission,Guillotine Choke,https://www.sherdog.com/events/UFC-on-FX-5-Browne-vs-Bigfoot-22541,2026-08-19T06:36:37.467627+00:00
22541-6,22541,UFC on FX 5 - Browne vs. Bigfoot,2012-10-05T00:00:00+00:00,2012-10-05,68788,Michael Johnson,26070,Danny Castillo,win,68788,Lightweight,False,6,False,Josh Rosenthal,2,1:06,KO (Punches),KO,Punches,https://www.sherdog.com/events/UFC-on-FX-5-Browne-vs-Bigfoot-22541,2026-08-19T06:36:37.467627+00:00
22541-5,22541,UFC on FX 5 - Browne vs. Bigfoot,2012-10-05T00:00:00+00:00,2012-10-05,25415,Mike Pierce,24986,Aaron Simpson,win,25415,Welterweight,False,5,False,Daryl Guthmiller,2,0:29,KO (Punches),KO,Punches,https://www.sherdog.com/events/UFC-on-FX-5-Browne-vs-Bigfoot-22541,2026-08-19T06:36:37.467627+00:00
22541-4,22541,UFC on FX 5 - Browne vs. Bigfoot,2012-10-05T00:00:00+00:00,2012-10-05,23538,Marcus LeVesseur,6767,Carlo Prater,win,23538,Lightweight,False,4,False,Josh Rosenthal,3,5:00,Decision (Split),Decision,Split,https://www.sherdog.com/events/UFC-on-FX-5-Browne-vs-Bigfoot-22541,2026-08-19T06:36:37.467627+00:00
22541-3,22541,UFC on FX 5 - Browne vs. Bigfoot,2012-10-05T00:00:00+00:00,2012-10-05,24765,Jacob Volkmann,24540,Shane Roller,win,24765,Lightweight,False,3,False,Herb Dean,1,2:38,Submission (Rear-Naked Choke),Submission,Rear-Naked Choke,https://www.sherdog.com/events/UFC-on-FX-5-Browne-vs-Bigfoot-22541,2026-08-19T06:36:37.467627+00:00
22541-2,22541,UFC on FX 5 - Browne vs. Bigfoot,2012-10-05T00:00:00+00:00,2012-10-05,25981,Diego Nunes,3496,Bart Palaszewski,win,25981,Featherweight,False,2,False,Daryl Guthmiller,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-on-FX-5-Browne-vs-Bigfoot-22541,2026-08-19T06:36:37.467627+00:00
22541-1,22541,UFC on FX 5 - Browne vs. Bigfoot,2012-10-05T00:00:00+00:00,2012-10-05,4679,Darren Uyenoyama,8753,Phil Harris,win,4679,Flyweight,False,1,False,Nick Gamst,2,3:38,Submission (Rear-Naked Choke),Submission,Rear-Naked Choke,https://www.sherdog.com/events/UFC-on-FX-5-Browne-vs-Bigfoot-22541,2026-08-19T06:36:37.467627+00:00
22541-10,22541,UFC on FX 5 - Browne vs. Bigfoot,2012-10-05T00:00:00+00:00,2012-10-05,12354,Antonio Silva,16785,Travis Browne,win,12354,Heavyweight,False,10,True,Herb Dean,1,3:27,TKO (Punches),TKO,Punches,https://www.sherdog.com/events/UFC-on-FX-5-Browne-vs-Bigfoot-22541,2026-08-19T06:36:37.467627+00:00
22725-10,22725,UFC on Fuel TV 5 - Struve vs. Miocic,2012-09-29T01:00:00+00:00,2012-09-29,10629,Dan Hardy,34071,Amir Sadollah,win,10629,Welterweight,False,10,False,Marc Goddard,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-on-Fuel-TV-5-Struve-vs-Miocic-22725,2026-08-19T06:36:37.473131+00:00
22725-9,22725,UFC on Fuel TV 5 - Struve vs. Miocic,2012-09-29T01:00:00+00:00,2012-09-29,11743,Brad Pickett,1693,Yves Jabouin,win,11743,Bantamweight,False,9,False,Leon Roberts,1,3:40,KO (Punch),KO,Punch,https://www.sherdog.com/events/UFC-on-Fuel-TV-5-Struve-vs-Miocic-22725,2026-08-19T06:36:37.473131+00:00
22725-8,22725,UFC on Fuel TV 5 - Struve vs. Miocic,2012-09-29T01:00:00+00:00,2012-09-29,12236,Matt Wiman,23531,Paul Sass,win,12236,Lightweight,False,8,False,Herb Dean,1,3:48,Submission (Armbar),Submission,Armbar,https://www.sherdog.com/events/UFC-on-Fuel-TV-5-Struve-vs-Miocic-22725,2026-08-19T06:36:37.473131+00:00
22725-7,22725,UFC on Fuel TV 5 - Struve vs. Miocic,2012-09-29T01:00:00+00:00,2012-09-29,16704,John Hathaway,15574,John Maguire,win,16704,Welterweight,False,7,False,Marc Goddard,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-on-Fuel-TV-5-Struve-vs-Miocic-22725,2026-08-19T06:36:37.473131+00:00
22725-6,22725,UFC on Fuel TV 5 - Struve vs. Miocic,2012-09-29T01:00:00+00:00,2012-09-29,8800,Che Mills,101,Duane Ludwig,win,8800,Welterweight,False,6,False,Herb Dean,1,2:28,TKO (Knee Injury),TKO,Knee Injury,https://www.sherdog.com/events/UFC-on-Fuel-TV-5-Struve-vs-Miocic-22725,2026-08-19T06:36:37.473131+00:00
22725-5,22725,UFC on Fuel TV 5 - Struve vs. Miocic,2012-09-29T01:00:00+00:00,2012-09-29,37528,Jimi Manuwa,16558,Kyle Kingsbury,win,37528,Light Heavyweight,False,5,False,Leon Roberts,2,5:00,TKO (Doctor Stoppage),TKO,Doctor Stoppage,https://www.sherdog.com/events/UFC-on-Fuel-TV-5-Struve-vs-Miocic-22725,2026-08-19T06:36:37.473131+00:00
22725-4,22725,UFC on Fuel TV 5 - Struve vs. Miocic,2012-09-29T01:00:00+00:00,2012-09-29,22641,Akira Corassani,42659,Andy Ogle,win,22641,Featherweight,False,4,False,Marc Goddard,3,5:00,Decision (Split),Decision,Split,https://www.sherdog.com/events/UFC-on-Fuel-TV-5-Struve-vs-Miocic-22725,2026-08-19T06:36:37.473131+00:00
22725-3,22725,UFC on Fuel TV 5 - Struve vs. Miocic,2012-09-29T01:00:00+00:00,2012-09-29,33095,Brad Tavares,15179,Tom Watson,win,33095,Middleweight,False,3,False,Leon Roberts,3,5:00,Decision (Split),Decision,Split,https://www.sherdog.com/events/UFC-on-Fuel-TV-5-Struve-vs-Miocic-22725,2026-08-19T06:36:37.473131+00:00
22725-2,22725,UFC on Fuel TV 5 - Struve vs. Miocic,2012-09-29T01:00:00+00:00,2012-09-29,25246,Gunnar Nelson,12913,DaMarques Johnson,win,25246,183lb Catchweight,False,2,False,Herb Dean,1,3:34,Submission (Rear-Naked Choke),Submission,Rear-Naked Choke,https://www.sherdog.com/events/UFC-on-Fuel-TV-5-Struve-vs-Miocic-22725,2026-08-19T06:36:37.473131+00:00
22725-1,22725,UFC on Fuel TV 5 - Struve vs. Miocic,2012-09-29T01:00:00+00:00,2012-09-29,21339,Robbie Peralta,17758,Jason Young,win,21339,Featherweight,False,1,False,Marc Goddard,1,0:23,KO (Punches),KO,Punches,https://www.sherdog.com/events/UFC-on-Fuel-TV-5-Struve-vs-Miocic-22725,2026-08-19T06:36:37.473131+00:00
22725-11,22725,UFC on Fuel TV 5 - Struve vs. Miocic,2012-09-29T01:00:00+00:00,2012-09-29,15063,Stefan Struve,39537,Stipe Miocic,win,15063,Heavyweight,False,11,True,Herb Dean,2,3:50,TKO (Punches),TKO,Punches,https://www.sherdog.com/events/UFC-on-Fuel-TV-5-Struve-vs-Miocic-22725,2026-08-19T06:36:37.473131+00:00
21045-11,21045,UFC 152 - Jones vs. Belfort,2012-09-22T00:00:00+00:00,2012-09-22,45452,Demetrious Johnson,15008,Joseph Benavidez,win,45452,Flyweight,True,11,False,Yves Lavigne,5,5:00,Decision (Split),Decision,Split,https://www.sherdog.com/events/UFC-152-Jones-vs-Belfort-21045,2026-08-19T06:36:37.484008+00:00
21045-10,21045,UFC 152 - Jones vs. Belfort,2012-09-22T00:00:00+00:00,2012-09-22,10196,Michael Bisping,14829,Brian Stann,win,10196,Middleweight,False,10,False,Josh Rosenthal,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-152-Jones-vs-Belfort-21045,2026-08-19T06:36:37.484008+00:00
21045-9,21045,UFC 152 - Jones vs. Belfort,2012-09-22T00:00:00+00:00,2012-09-22,16695,Matt Hamill,15907,Roger Hollett,win,16695,Light Heavyweight,False,9,False,Dan Miragliotta,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-152-Jones-vs-Belfort-21045,2026-08-19T06:36:37.484008+00:00
21045-8,21045,UFC 152 - Jones vs. Belfort,2012-09-22T00:00:00+00:00,2012-09-22,11002,Cub Swanson,30300,Charles Oliveira,win,11002,Featherweight,False,8,False,Yves Lavigne,1,2:40,KO (Punch),KO,Punch,https://www.sherdog.com/events/UFC-152-Jones-vs-Belfort-21045,2026-08-19T06:36:37.484008+00:00
21045-7,21045,UFC 152 - Jones vs. Belfort,2012-09-22T00:00:00+00:00,2012-09-22,10709,Vinny Magalhaes,7621,Igor Pokrajac,win,10709,Light Heavyweight,False,7,False,John McCarthy,2,1:14,Submission (Armbar),Submission,Armbar,https://www.sherdog.com/events/UFC-152-Jones-vs-Belfort-21045,2026-08-19T06:36:37.484008+00:00
21045-6,21045,UFC 152 - Jones vs. Belfort,2012-09-22T00:00:00+00:00,2012-09-22,15906,T.J. Grant,22038,Evan Dunham,win,15906,Lightweight,False,6,False,Dan Miragliotta,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-152-Jones-vs-Belfort-21045,2026-08-19T06:36:37.484008+00:00
21045-5,21045,UFC 152 - Jones vs. Belfort,2012-09-22T00:00:00+00:00,2012-09-22,573,Sean Pierson,59764,Lance Benoist,win,573,Welterweight,False,5,False,Josh Rosenthal,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-152-Jones-vs-Belfort-21045,2026-08-19T06:36:37.484008+00:00
21045-4,21045,UFC 152 - Jones vs. Belfort,2012-09-22T00:00:00+00:00,2012-09-22,21618,Marcus Brimage,48046,Jim Hettes,win,21618,Featherweight,False,4,False,Yves Lavigne,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-152-Jones-vs-Belfort-21045,2026-08-19T06:36:37.484008+00:00
